"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"Apoh","OK",0.541610245197801,-0.10449125271326,-0.000293957368069722,"Apoh",0.616797434573877
"Gpr61","OK",0.54169012268238,-0.104692574043022,-0.000276058021823717,"Gpr61",0.616810941554435
"Clec12b","OK",0.541691181328168,-0.104695242257391,-0.000282362091605928,"Clec12b",0.616810941554435
"Gm29570","OK",0.541954229638035,-0.105358253245394,-0.000273484510514999,"Gm29570",0.616839700827907
"Zdbf2","OK",0.541833380219074,-0.105053647597518,-0.000285144029847087,"Zdbf2",0.616839700827907
"Olfr365","OK",0.541879483065533,-0.105169850458706,-0.000285293982013012,"Olfr365",0.616839700827907
"Zfp454","OK",0.54181665086026,-0.105011481368443,-0.000284569483451467,"Zfp454",0.616839700827907
"Gm48597","OK",0.541921209868909,-0.10527502466716,-0.000288062968596646,"Gm48597",0.616839700827907
"Olfr286","OK",0.541879544708015,-0.105170005830382,-0.000271073834065563,"Olfr286",0.616839700827907
"Gm29331","OK",0.541958214104411,-0.105368296413755,-0.000264646801450375,"Gm29331",0.616839700827907
"Gm26805","OK",0.544445314516929,-0.111639349088356,-0.000300421437676838,"Gm26805",0.616859847470433
"1700019A02Rik","OK",0.544005553200627,-0.110530208649785,-0.000294680065353515,"1700019A02Rik",0.616859847470433
"Hecw2","OK",0.543997782593421,-0.110510611302341,-0.0002776711487192,"Hecw2",0.616859847470433
"Gm17090","OK",0.545721735525364,-0.114859446938055,-0.000299239981729416,"Gm17090",0.616859847470433
"Myog","OK",0.544123058169667,-0.11082655948648,-0.000294515433956429,"Myog",0.616859847470433
"Gm15445","OK",0.543721252026878,-0.109813233195849,-0.00033269329771673,"Gm15445",0.616859847470433
"Gm4793","OK",0.542060354817711,-0.105625753937931,-0.000296831916047169,"Gm4793",0.616859847470433
"Ptgs2","OK",0.54259345398052,-0.106969606291951,-0.000303108652882672,"Ptgs2",0.616859847470433
"A830008E24Rik","OK",0.543520607623911,-0.109307264667894,-0.000298600158878425,"A830008E24Rik",0.616859847470433
"Gm37083","OK",0.543716464996222,-0.109801161329407,-0.000296824424934545,"Gm37083",0.616859847470433
"Gm37982","OK",0.543486829986573,-0.10922208975979,-0.000293997012496829,"Gm37982",0.616859847470433
"Gm15423","OK",0.545725126811286,-0.114868003894301,-0.000301025347099062,"Gm15423",0.616859847470433
"Slc34a3","OK",0.542217215490149,-0.106021153109652,-0.000297546067565875,"Slc34a3",0.616859847470433
"Fibcd1","OK",0.544581411504716,-0.111982632769463,-0.000301331841422038,"Fibcd1",0.616859847470433
"Gm13609","OK",0.542743134152518,-0.10734695919008,-0.000298458685918685,"Gm13609",0.616859847470433
"Disp2","OK",0.544570039119906,-0.111953947176372,-0.000310199438400781,"Disp2",0.616859847470433
"Gm14137","OK",0.544177395619378,-0.110963603352478,-0.000296490248586099,"Gm14137",0.616859847470433
"1700030C14Rik","OK",0.545787899918728,-0.115026395695815,-0.000315245330729902,"1700030C14Rik",0.616859847470433
"Slc7a3","OK",0.54352635493169,-0.109321757365327,-0.000286122055100006,"Slc7a3",0.616859847470433
"Nexmif","OK",0.5433914974225,-0.108981700001186,-0.000298228651387226,"Nexmif",0.616859847470433
"Gm37592","OK",0.545913459862346,-0.115343222602925,-0.000305906836058196,"Gm37592",0.616859847470433
"Gm40040","OK",0.542337830316465,-0.106325198537308,-0.000288860715584014,"Gm40040",0.616859847470433
"Crabp2","OK",0.542353348044513,-0.106364316284344,-0.000287522051790167,"Crabp2",0.616859847470433
"Lor","OK",0.543372672885279,-0.108934232957993,-0.000291639485454267,"Lor",0.616859847470433
"Gm43729","OK",0.54585349416182,-0.115191908991353,-0.000290023393099342,"Gm43729",0.616859847470433
"Frmpd1os","OK",0.543889670380421,-0.11023795842498,-0.000298735329798086,"Frmpd1os",0.616859847470433
"Elavl4","OK",0.543033518126398,-0.108079078650227,-0.000287804809408125,"Elavl4",0.616859847470433
"Gm26880","OK",0.543692650861024,-0.109741107416659,-0.000293681257887439,"Gm26880",0.616859847470433
"Mmel1","OK",0.545863826985494,-0.115217981989254,-0.000296127433870685,"Mmel1",0.616859847470433
"Gm15866","OK",0.543222099816442,-0.108554564009503,-0.000295199410341294,"Gm15866",0.616859847470433
"Gm3519","OK",0.543062034596606,-0.108150977824871,-0.000291770268473516,"Gm3519",0.616859847470433
"Nwd2","OK",0.546066942674543,-0.115730523348656,-0.000312139812135284,"Nwd2",0.616859847470433
"Gm42902","OK",0.542510688025938,-0.106760954785002,-0.00029153937935589,"Gm42902",0.616859847470433
"Foxn4","OK",0.545558066648462,-0.11444648454327,-0.000298828399219427,"Foxn4",0.616859847470433
"Cabp1","OK",0.545304277669899,-0.113806173484114,-0.000304672116733934,"Cabp1",0.616859847470433
"B230112J18Rik","OK",0.54602010070783,-0.115612319815198,-0.000309430763385656,"B230112J18Rik",0.616859847470433
"Gm4869","OK",0.544117824661435,-0.11081336022462,-0.000304436885985879,"Gm4869",0.616859847470433
"BC028471","OK",0.546046089255054,-0.11567790051083,-0.000317213087340851,"BC028471",0.616859847470433
"Gm26774","OK",0.542367361196289,-0.106399641371546,-0.000291660925324832,"Gm26774",0.616859847470433
"Try10","OK",0.544308369119487,-0.111293938703295,-0.000300664646104055,"Try10",0.616859847470433
"Shisa7","OK",0.543150586387782,-0.108374248879256,-0.000298881681192553,"Shisa7",0.616859847470433
"Gm15883","OK",0.543617097005912,-0.109550580142656,-0.000300343147261201,"Gm15883",0.616859847470433
"Gapdhs","OK",0.543938691661387,-0.110361586302144,-0.000289427997314687,"Gapdhs",0.616859847470433
"Gm45233","OK",0.542340171525859,-0.106331100346826,-0.000291281461292706,"Gm45233",0.616859847470433
"Gm44570","OK",0.543777453317674,-0.109954962016212,-0.000295155119534576,"Gm44570",0.616859847470433
"4933406J10Rik","OK",0.546002311763811,-0.115567430662179,-0.000301545466157314,"4933406J10Rik",0.616859847470433
"Gm15416","OK",0.543323798863534,-0.10881099573261,-0.000298979618809665,"Gm15416",0.616859847470433
"Thrsp","OK",0.543966554958122,-0.110431856132076,-0.000301956827866704,"Thrsp",0.616859847470433
"Art5","OK",0.544660455486153,-0.112182015088568,-0.00033828433808837,"Art5",0.616859847470433
"Trim34b","OK",0.543133344071781,-0.10833077434872,-0.000296565237365503,"Trim34b",0.616859847470433
"Iqck","OK",0.544821801101736,-0.112589010754501,-0.000340033343615502,"Iqck",0.616859847470433
"Fam24b","OK",0.545472692845211,-0.114231080720053,-0.000309020083666277,"Fam24b",0.616859847470433
"Clrn3","OK",0.542518905471612,-0.106781670612167,-0.000290634190581275,"Clrn3",0.616859847470433
"4930534H03Rik","OK",0.543590133976969,-0.109482587323176,-0.000295931286709766,"4930534H03Rik",0.616859847470433
"Gm46204","OK",0.543811525915946,-0.110040887615457,-0.00029663685318342,"Gm46204",0.616859847470433
"Gm16229","OK",0.544635668285965,-0.112119490816933,-0.000298861268647029,"Gm16229",0.616859847470433
"B830042I05Rik","OK",0.544981715687131,-0.112992415037926,-0.000305147448855013,"B830042I05Rik",0.616859847470433
"Olfr374","OK",0.546070567631807,-0.115739670827806,-0.000315829815511822,"Olfr374",0.616859847470433
"Iqcm","OK",0.544740904056423,-0.112384944953512,-0.000316297162574898,"Iqcm",0.616859847470433
"Gm26887","OK",0.546092259077913,-0.115794408793029,-0.000316614596147522,"Gm26887",0.616859847470433
"4932416K20Rik","OK",0.544328965113735,-0.111345886078854,-0.000306864360630244,"4932416K20Rik",0.616859847470433
"Clec18a","OK",0.545220535492099,-0.113594901736524,-0.000304295177947254,"Clec18a",0.616859847470433
"1810008B01Rik","OK",0.542713169625757,-0.107271415557446,-0.000288769177865275,"1810008B01Rik",0.616859847470433
"Ppifos","OK",0.544954625353289,-0.112924075034594,-0.000316174193739277,"Ppifos",0.616859847470433
"Nrl","OK",0.543452460397639,-0.10913542297852,-0.000293674544178729,"Nrl",0.616859847470433
"Gm6904","OK",0.545508189731321,-0.11432064109669,-0.000306276456667531,"Gm6904",0.616859847470433
"Pnoc","OK",0.544044722176294,-0.110628992828161,-0.00029643643567799,"Pnoc",0.616859847470433
"Olfr904","OK",0.545802695471677,-0.115063728890754,-0.000304498956240083,"Olfr904",0.616859847470433
"C2cd4a","OK",0.543262959211925,-0.108657589142488,-0.000299704243240057,"C2cd4a",0.616859847470433
"Fam81a","OK",0.545139730726152,-0.11339104554317,-0.000303826943107813,"Fam81a",0.616859847470433
"Ooep","OK",0.543759411628185,-0.109909464113,-0.000296296021038476,"Ooep",0.616859847470433
"Trim43b","OK",0.543328395806216,-0.108822586982903,-0.00029142237928333,"Trim43b",0.616859847470433
"4930422M22Rik","OK",0.543056035191414,-0.10813585135226,-0.000278629750121533,"4930422M22Rik",0.616859847470433
"Tmem89","OK",0.545890250920373,-0.115284658330792,-0.000299148565312278,"Tmem89",0.616859847470433
"Gm12246","OK",0.545106510251072,-0.113307237502588,-0.00031592445100997,"Gm12246",0.616859847470433
"1810063I02Rik","OK",0.54410182421438,-0.110773006134294,-0.000269608355810344,"1810063I02Rik",0.616859847470433
"Aldh3a1","OK",0.545294214863751,-0.113780785929497,-0.000312928125595324,"Aldh3a1",0.616859847470433
"Mfsd6l","OK",0.545794001298003,-0.11504179111194,-0.000307004210028185,"Mfsd6l",0.616859847470433
"1700125H20Rik","OK",0.544507871181945,-0.111797137000549,-0.000304147967208275,"1700125H20Rik",0.616859847470433
"Ccdc182","OK",0.542328365280073,-0.10630133875201,-0.000287170350679166,"Ccdc182",0.616859847470433
"Gm11592","OK",0.5437065473132,-0.109776151107054,-0.000292048712468412,"Gm11592",0.616859847470433
"Gm11683","OK",0.545658495262672,-0.11469987946106,-0.000309426681729995,"Gm11683",0.616859847470433
"A330102I10Rik","OK",0.544144555094603,-0.110880776388208,-0.000333167348991361,"A330102I10Rik",0.616859847470433
"Gm49357","OK",0.544632327764297,-0.112111064578725,-0.000299748600453995,"Gm49357",0.616859847470433
"Gm47467","OK",0.545264088760418,-0.113704780919424,-0.000340146594607389,"Gm47467",0.616859847470433
"A830082K12Rik","OK",0.543363855457236,-0.108911999442037,-0.000305779590962076,"A830082K12Rik",0.616859847470433
"Adgrv1","OK",0.543270824241463,-0.108677420594021,-0.000284971608679118,"Adgrv1",0.616859847470433
"Gm9465","OK",0.542455373334121,-0.106621510017415,-0.000294682165551049,"Gm9465",0.616859847470433
"2810403G07Rik","OK",0.544530352711317,-0.111853843285978,-0.000295882399086481,"2810403G07Rik",0.616859847470433
"Gm48265","OK",0.544716151868434,-0.112322507575543,-0.000298101401323478,"Gm48265",0.616859847470433
"Pomc","OK",0.543173755098507,-0.10843266645978,-0.00033048504346336,"Pomc",0.616859847470433
"Gm48311","OK",0.546049796146325,-0.115687254691328,-0.000309192249719659,"Gm48311",0.616859847470433
"Gm47701","OK",0.545447902157731,-0.114168533148682,-0.000311444624270936,"Gm47701",0.616859847470433
"Lsmem1","OK",0.542294008630356,-0.10621473185058,-0.000296979861751351,"Lsmem1",0.616859847470433
"Gm16246","OK",0.543080420526319,-0.108197334951635,-0.000294550584119468,"Gm16246",0.616859847470433
"Gpr135","OK",0.544658722836985,-0.112177644567505,-0.000309411002908343,"Gpr135",0.616859847470433
"A230087F16Rik","OK",0.544540084168866,-0.111878389539381,-0.000290514782204542,"A230087F16Rik",0.616859847470433
"Gm36635","OK",0.544398129678194,-0.111520335676416,-0.000298474956966224,"Gm36635",0.616859847470433
"Nipal2","OK",0.543030271597464,-0.108070893144139,-0.000292894267395171,"Nipal2",0.616859847470433
"Nov","OK",0.545270326379924,-0.113720517727578,-0.000305708439856944,"Nov",0.616859847470433
"2010109I03Rik","OK",0.546002140004825,-0.115566997241557,-0.000308253475778005,"2010109I03Rik",0.616859847470433
"AC119264.1","OK",0.544998882580639,-0.113035721737866,-0.000298466787698712,"AC119264.1",0.616859847470433
"Mapk15","OK",0.545724870430482,-0.114867356989155,-0.000311452338163166,"Mapk15",0.616859847470433
"Tssk5","OK",0.545165222874908,-0.113455357235661,-0.000308828226006942,"Tssk5",0.616859847470433
"Mchr1","OK",0.543404536037307,-0.109014577686008,-0.000302121856209009,"Mchr1",0.616859847470433
"Tymp","OK",0.543895838150178,-0.110253512970328,-0.000286930379864812,"Tymp",0.616859847470433
"Gpr15","OK",0.542954215155346,-0.107879133341569,-0.000293239613367573,"Gpr15",0.616859847470433
"Ncam2","OK",0.54596425711576,-0.115471403207705,-0.000317555066403736,"Ncam2",0.616859847470433
"Vmn2r95","OK",0.544947303681279,-0.112905604954471,-0.000288855146698675,"Vmn2r95",0.616859847470433
"Bicdl2","OK",0.546103428763774,-0.115822595425143,-0.000311545027114369,"Bicdl2",0.616859847470433
"Gm20463","OK",0.544435203456903,-0.111613846022906,-0.000335348408958859,"Gm20463",0.616859847470433
"Olfr90","OK",0.543646198392956,-0.109623965839915,-0.000295973519945175,"Olfr90",0.616859847470433
"Tdrd6","OK",0.542045893496663,-0.105589302074517,-0.000282089355561326,"Tdrd6",0.616859847470433
"Prickle4","OK",0.546120782146537,-0.115866386760095,-0.000319180832583094,"Prickle4",0.616859847470433
"Dlgap1","OK",0.543331192870014,-0.108829639822517,-0.000293043644817279,"Dlgap1",0.616859847470433
"Gm26734","OK",0.54383247827734,-0.110093726496077,-0.000334488852107491,"Gm26734",0.616859847470433
"Nol4","OK",0.544874204384453,-0.112721202482963,-0.000303469521559961,"Nol4",0.616859847470433
"Lims2","OK",0.54558664036575,-0.114518579131182,-0.000311501689207071,"Lims2",0.616859847470433
"Gm16146","OK",0.544551678323203,-0.111907634275358,-0.000309256963643553,"Gm16146",0.616859847470433
"Tdrd1","OK",0.54520565480371,-0.113557360026091,-0.000302137691724031,"Tdrd1",0.616859847470433
"Slc13a4","OK",0.546325682715364,-0.116383471038275,-0.00029181086008558,"Slc13a4",0.617013240220938
"Klhdc7b","OK",0.546299842410779,-0.116318259086505,-0.000311867751657892,"Klhdc7b",0.617013240220938
"Lrrc74b","OK",0.546364999870642,-0.116482694828833,-0.000321145947196194,"Lrrc74b",0.617018624806488
"Banf2os","OK",0.546790310748315,-0.117556115513246,-0.000313765390676283,"Banf2os",0.617025481603896
"Wfdc12","OK",0.546608452470059,-0.117097116067705,-0.00031711150742263,"Wfdc12",0.617025481603896
"Gm14698","OK",0.546854769182287,-0.117718810695438,-0.00035262770055494,"Gm14698",0.617025481603896
"Tmem28","OK",0.546603871509109,-0.117085554314489,-0.000304269951795005,"Tmem28",0.617025481603896
"Gm15704","OK",0.546710834423034,-0.117355518968365,-0.000320627514536998,"Gm15704",0.617025481603896
"Gm44649","OK",0.546809459507545,-0.117604447278779,-0.000320394838182169,"Gm44649",0.617025481603896
"1700120K04Rik","OK",0.546825672013167,-0.117645368109382,-0.000309827104954931,"1700120K04Rik",0.617025481603896
"Inhbe","OK",0.546561456246961,-0.116978504419356,-0.000311984008063551,"Inhbe",0.617025481603896
"Nuggc","OK",0.546485634844274,-0.11678714566865,-0.000301190316128575,"Nuggc",0.617025481603896
"Camkv","OK",0.546769064367954,-0.117502489640789,-0.000319347827241591,"Camkv",0.617025481603896
"Gm28180","OK",0.54657887977804,-0.117022478691737,-0.000318936191247367,"Gm28180",0.617025481603896
"Gm11712","OK",0.546637522544119,-0.117170485541391,-0.000301085121650186,"Gm11712",0.617025481603896
"Gm49249","OK",0.546521637757856,-0.11687800961813,-0.00031819333281297,"Gm49249",0.617025481603896
"Tex43","OK",0.546654428074726,-0.117213153417358,-0.000300653921227592,"Tex43",0.617025481603896
"Arhgap20","OK",0.546929516647377,-0.117907479628679,-0.000323277264047967,"Arhgap20",0.617070834405554
"Atcayos","OK",0.546965090706512,-0.117997273040835,-0.000320121307211081,"Atcayos",0.617071987045331
"Gm13571","OK",0.547178881059612,-0.118536926922983,-0.000315867747212027,"Gm13571",0.617077925226541
"Gm14232","OK",0.54719907509137,-0.118587902883523,-0.000315276720577292,"Gm14232",0.617077925226541
"Tex11","OK",0.547212223630255,-0.118621094014065,-0.000308219017297194,"Tex11",0.617077925226541
"Gm45515","OK",0.547009268952578,-0.118108785830528,-0.000316426688948328,"Gm45515",0.617077925226541
"C330021F23Rik","OK",0.547151938850132,-0.118468916961483,-0.00031327129514646,"C330021F23Rik",0.617077925226541
"Gm34678","OK",0.547192646545742,-0.118571675219467,-0.000320176416859833,"Gm34678",0.617077925226541
"Olfr204","OK",0.547177131826285,-0.1185325113334,-0.000319631277206521,"Olfr204",0.617077925226541
"Vmn1r32","OK",0.547335571600989,-0.118932470233767,-0.000316651082962483,"Vmn1r32",0.617178051093702
"Trim55","OK",0.547405595906619,-0.119109242791497,-0.000323517782917081,"Trim55",0.617218040109622
"Gm47076","OK",0.547504572055934,-0.119359109056621,-0.000315083957336381,"Gm47076",0.617290666183518
"Gm29434","OK",0.547710492004939,-0.119878979897818,-0.000317226540686984,"Gm29434",0.617327969499288
"Cxcl2","OK",0.547697424849278,-0.119845989256615,-0.000325747824309038,"Cxcl2",0.617327969499288
"1010001B22Rik","OK",0.5475797884704,-0.119548998619429,-0.000357150675467953,"1010001B22Rik",0.617327969499288
"Gm11766","OK",0.547677115629183,-0.11979471483794,-0.000330872880942086,"Gm11766",0.617327969499288
"Chrm3","OK",0.54766713660752,-0.119769521049669,-0.000324354010404699,"Chrm3",0.617327969499288
"4930519P11Rik","OK",0.548230331333673,-0.121191524213289,-0.000325447345970549,"4930519P11Rik",0.617365587191433
"D630003M21Rik","OK",0.548206335977169,-0.121130933666478,-0.000329027892004396,"D630003M21Rik",0.617365587191433
"Gm38326","OK",0.54877991992577,-0.12257940969231,-0.000329429822688271,"Gm38326",0.617365587191433
"Itga10","OK",0.548398807361589,-0.121616954675,-0.000361577357753083,"Itga10",0.617365587191433
"Gm11261","OK",0.54865364933527,-0.122260515612661,-0.000320299443927537,"Gm11261",0.617365587191433
"Wincr1","OK",0.54807972862061,-0.120811245463096,-0.000316681441049032,"Wincr1",0.617365587191433
"Gm20548","OK",0.548639493830487,-0.122224766918412,-0.000330602244094561,"Gm20548",0.617365587191433
"Gm26808","OK",0.548396727578027,-0.121611702735762,-0.000361207581146783,"Gm26808",0.617365587191433
"Gm13838","OK",0.548303913114901,-0.121377327951934,-0.000327635772835876,"Gm13838",0.617365587191433
"Vmn1r16","OK",0.548185242957661,-0.121077672162619,-0.000314564736021038,"Vmn1r16",0.617365587191433
"Vmn1r49","OK",0.548810004487003,-0.122655389542125,-0.000332996299730903,"Vmn1r49",0.617365587191433
"A930016O22Rik","OK",0.548542750662969,-0.121980453288405,-0.000330489508781736,"A930016O22Rik",0.617365587191433
"Gm44659","OK",0.548415816587037,-0.12165990706777,-0.000330861744965483,"Gm44659",0.617365587191433
"Ascl3","OK",0.548330506134556,-0.121444479877593,-0.000325144654693828,"Ascl3",0.617365587191433
"Cfap46","OK",0.548153978183859,-0.12099872682513,-0.000313149797021539,"Cfap46",0.617365587191433
"Gm45889","OK",0.547924069442548,-0.120418217266078,-0.000315291654464954,"Gm45889",0.617365587191433
"Syt8","OK",0.547823962992702,-0.12016546553227,-0.000304962529337455,"Syt8",0.617365587191433
"Dpep3","OK",0.548546644239826,-0.121990285923689,-0.000317520683657714,"Dpep3",0.617365587191433
"Hspb2","OK",0.548634380987117,-0.122211854844022,-0.000328672684073612,"Hspb2",0.617365587191433
"Gm10277","OK",0.548568481290845,-0.122045432288417,-0.000362858861644889,"Gm10277",0.617365587191433
"Gm11614","OK",0.548582542692724,-0.122080942554227,-0.000333463773218469,"Gm11614",0.617365587191433
"Cpsf4l","OK",0.548269716907144,-0.121290977479526,-0.000334327692351187,"Cpsf4l",0.617365587191433
"Gm26730","OK",0.548462891015965,-0.121778782514233,-0.000326031902370152,"Gm26730",0.617365587191433
"1700016G22Rik","OK",0.548234967362784,-0.121203230676964,-0.000331885334309735,"1700016G22Rik",0.617365587191433
"Gm36287","OK",0.548706377380817,-0.122393677818885,-0.000328756197514638,"Gm36287",0.617365587191433
"Gsdmc4","OK",0.548798424307967,-0.122626143219462,-0.000327333912865585,"Gsdmc4",0.617365587191433
"Pigz","OK",0.548815502673789,-0.122669275525203,-0.000335459613131585,"Pigz",0.617365587191433
"Vmn2r92","OK",0.548696075486902,-0.122367660698416,-0.000324810898865048,"Vmn2r92",0.617365587191433
"CT573043.1","OK",0.547934786184857,-0.120445275670495,-0.000330743618326844,"CT573043.1",0.617365587191433
"Pcdhb19","OK",0.548590504849933,-0.122101050028657,-0.000361032078270169,"Pcdhb19",0.617365587191433
"Plekhs1","OK",0.548729724130584,-0.122452639633614,-0.000330634952923859,"Plekhs1",0.617365587191433
"Cers1","OK",0.548895647047375,-0.122871687380335,-0.000332673170446013,"Cers1",0.617377967037351
"Slc12a8","OK",0.54886619837074,-0.12279731150272,-0.000321658338493868,"Slc12a8",0.617377967037351
"Ttc34","OK",0.548946084141881,-0.12299907339909,-0.000334153844875963,"Ttc34",0.617383893765166
"Ighv1-28","OK",0.549004626064427,-0.123146931810825,-0.000334657256069492,"Ighv1-28",0.617383893765166
"C330002G04Rik","OK",0.548995921905963,-0.123124947684573,-0.000325059095325791,"C330002G04Rik",0.617383893765166
"Gm28826","OK",0.550279247813587,-0.12636689706738,-0.000335959136186526,"Gm28826",0.617440125037253
"Serpinb12","OK",0.550228614089952,-0.126238960755316,-0.000315999357579603,"Serpinb12",0.617440125037253
"Pip5kl1","OK",0.549728369325686,-0.124975102196135,-0.00034258970614229,"Pip5kl1",0.617440125037253
"Slc13a3","OK",0.549556628986012,-0.124541249734898,-0.000335082030886979,"Slc13a3",0.617440125037253
"Gm15239","OK",0.550005693599196,-0.125675731731694,-0.000327631380598178,"Gm15239",0.617440125037253
"Adam30","OK",0.550143690639598,-0.12602438917264,-0.000328432988441493,"Adam30",0.617440125037253
"Gm31881","OK",0.550218243630536,-0.126212757953602,-0.000344545899154065,"Gm31881",0.617440125037253
"Gpr63","OK",0.549637208859751,-0.124744808633314,-0.000320378941642354,"Gpr63",0.617440125037253
"Actl6b","OK",0.549266885905204,-0.123809350454196,-0.000337491339939169,"Actl6b",0.617440125037253
"Gm44696","OK",0.549152102959175,-0.123519423822716,-0.00033200058049849,"Gm44696",0.617440125037253
"Vmn1r43","OK",0.549737376943509,-0.124997857994531,-0.000327113660280183,"Vmn1r43",0.617440125037253
"Gm15413","OK",0.550181210450885,-0.126119187775934,-0.000349133388660796,"Gm15413",0.617440125037253
"Olfr544","OK",0.549333829037093,-0.123978444807806,-0.000339670839606431,"Olfr544",0.617440125037253
"Gm33027","OK",0.550251129355106,-0.12629584985725,-0.000338114165516449,"Gm33027",0.617440125037253
"Prr33","OK",0.549686646364137,-0.124869699000933,-0.000316919401205572,"Prr33",0.617440125037253
"Ccdc170","OK",0.550175472574339,-0.126104690223378,-0.00034476479246239,"Ccdc170",0.617440125037253
"Gm6729","OK",0.550434075095029,-0.12675811225306,-0.000322062356369148,"Gm6729",0.617440125037253
"4932443I19Rik","OK",0.549496471230027,-0.124389284053716,-0.000336927734353203,"4932443I19Rik",0.617440125037253
"Star","OK",0.549600360350827,-0.124651722193982,-0.000369614429788144,"Star",0.617440125037253
"4732419C18Rik","OK",0.549474644267711,-0.124334147248713,-0.000333632959379653,"4732419C18Rik",0.617440125037253
"Cfap70","OK",0.550351126796085,-0.126548517362404,-0.000338141496968223,"Cfap70",0.617440125037253
"Trav16","OK",0.54970040639176,-0.124904460303211,-0.000338095059484922,"Trav16",0.617440125037253
"Yap1","OK",0.549887445770563,-0.125376983962878,-0.000340207846764815,"Yap1",0.617440125037253
"Chrnb4","OK",0.550404037064631,-0.126682211106392,-0.000341831297487623,"Chrnb4",0.617440125037253
"Rasgrf1","OK",0.550053094836933,-0.12579549195405,-0.000333602679498493,"Rasgrf1",0.617440125037253
"Susd5","OK",0.549900607972053,-0.125410237113241,-0.000337774325177347,"Susd5",0.617440125037253
"Gm12088","OK",0.550314675225565,-0.126456412796744,-0.000336459869742746,"Gm12088",0.617440125037253
"Gm12116","OK",0.549799495637411,-0.125154789203554,-0.000341099006260731,"Gm12116",0.617440125037253
"Gm11639","OK",0.550437551414867,-0.12676689638685,-0.000339615119878227,"Gm11639",0.617440125037253
"Gm31600","OK",0.55015855974362,-0.126061957730696,-0.000341877627286572,"Gm31600",0.617440125037253
"Gm16578","OK",0.549255004383662,-0.123779338810343,-0.000334401952307807,"Gm16578",0.617440125037253
"Crhbp","OK",0.550288370440981,-0.126389947444727,-0.000337781278413654,"Crhbp",0.617440125037253
"Gm17160","OK",0.550189104225939,-0.126139132552779,-0.000340657758405876,"Gm17160",0.617440125037253
"Tvp23a","OK",0.549930995102689,-0.12548700806961,-0.000324612777673982,"Tvp23a",0.617440125037253
"Prss41","OK",0.55033238812277,-0.126501168997766,-0.000337617642817656,"Prss41",0.617440125037253
"Caskin1","OK",0.550166642019757,-0.126082378636329,-0.000343267908543248,"Caskin1",0.617440125037253
"Rhbdl1","OK",0.54945777361965,-0.124291530783538,-0.000335572280194494,"Rhbdl1",0.617440125037253
"Gm26858","OK",0.549248477547291,-0.123762852662148,-0.000336768167192489,"Gm26858",0.617440125037253
"Gm19553","OK",0.550183217113967,-0.126124257898856,-0.000339474761210849,"Gm19553",0.617440125037253
"Pcdhb14","OK",0.55007825977239,-0.125859072424911,-0.000332939905805781,"Pcdhb14",0.617440125037253
"Gm38947","OK",0.550563737919599,-0.127085757202316,-0.000340525518463927,"Gm38947",0.617465322501012
"Gm10873","OK",0.55055910994844,-0.127074062548922,-0.000346901229128848,"Gm10873",0.617465322501012
"Gm17178","OK",0.550550756564914,-0.127052954007395,-0.000343213255546138,"Gm17178",0.617465322501012
"C79798","OK",0.550682927489452,-0.12738694932163,-0.000334708139913032,"C79798",0.617560213628517
"Gm26683","OK",0.551160384108237,-0.128593598656978,-0.000338477331497764,"Gm26683",0.617578012107161
"Gm28556","OK",0.550942147491188,-0.128042038368265,-0.000343342614993587,"Gm28556",0.617578012107161
"Olfr366","OK",0.551370011521992,-0.129123437313344,-0.000345072761769089,"Olfr366",0.617578012107161
"Tmem27","OK",0.551533454219173,-0.129536568058852,-0.000352581923776257,"Tmem27",0.617578012107161
"1700125G22Rik","OK",0.551522549325942,-0.129509003296846,-0.000339102234613647,"1700125G22Rik",0.617578012107161
"Gm37245","OK",0.551383298698347,-0.129157022211926,-0.0003372336710142,"Gm37245",0.617578012107161
"4930471C06Rik","OK",0.551615768321537,-0.129744640090186,-0.000328488623997134,"4930471C06Rik",0.617578012107161
"Gm36548","OK",0.551377938718404,-0.129143474215656,-0.000328464579686669,"Gm36548",0.617578012107161
"Reln","OK",0.551224756196631,-0.128756296911264,-0.000337532613820461,"Reln",0.617578012107161
"Gm26515","OK",0.551510717966578,-0.129479096778326,-0.000377525807955072,"Gm26515",0.617578012107161
"Gm42962","OK",0.551038128169992,-0.128284610317251,-0.000343613329627742,"Gm42962",0.617578012107161
"2010310C07Rik","OK",0.551181113013239,-0.128645989884427,-0.000350662406472784,"2010310C07Rik",0.617578012107161
"Gm10160","OK",0.551333417970993,-0.129030943568698,-0.000339794673417167,"Gm10160",0.617578012107161
"Olfr633","OK",0.55125948279045,-0.128844068605798,-0.000344907665109262,"Olfr633",0.617578012107161
"Platr28","OK",0.55085045592599,-0.127810313331806,-0.000343152248734801,"Platr28",0.617578012107161
"Gm26835","OK",0.550804135058433,-0.127693252777915,-0.000346199356535028,"Gm26835",0.617578012107161
"Gm15200","OK",0.551612456069464,-0.129736267333623,-0.000339765668034762,"Gm15200",0.617578012107161
"Gstt4","OK",0.551447681984204,-0.129319760591525,-0.000341422450175263,"Gstt4",0.617578012107161
"Gm19935","OK",0.551024347926572,-0.128249783047263,-0.000345828435788434,"Gm19935",0.617578012107161
"4933406B17Rik","OK",0.551573896252609,-0.129638795964815,-0.000347627594573097,"4933406B17Rik",0.617578012107161
